processor_millis; CozIr_Co2_filtered;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors
15989;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8004; SDS011 BME680 CCS8790
15990;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8005; SDS011 BME680 CCS8791
15991;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8006; SDS011 BME680 CCS8792
15992;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8007; SDS011 BME680 CCS8793
15993;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8008; SDS011 BME680 CCS8794
15994;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8009; SDS011 BME680 CCS8795
15995;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8010; SDS011 BME680 CCS8796
15996;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8011; SDS011 BME680 CCS8797
15997;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8012; SDS011 BME680 CCS8798
15998;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8013; SDS011 BME680 CCS8799
15999;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8014; SDS011 BME680 CCS8800
16000;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8015; SDS011 BME680 CCS8801
16001;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8016; SDS011 BME680 CCS8802
16002;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8017; SDS011 BME680 CCS8803
16003;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8018; SDS011 BME680 CCS8804
16004;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8019; SDS011 BME680 CCS8805
16005;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8020; SDS011 BME680 CCS8806
16006;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8021; SDS011 BME680 CCS8807
16007;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8022; SDS011 BME680 CCS8808
16008;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8023; SDS011 BME680 CCS8809
16009;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8024; SDS011 BME680 CCS8810
16010;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8025; SDS011 BME680 CCS8811
16011;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8026; SDS011 BME680 CCS8812
16012;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8027; SDS011 BME680 CCS8813
16013;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8028; SDS011 BME680 CCS8814
16014;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8029; SDS011 BME680 CCS8815
16015;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8030; SDS011 BME680 CCS8816
16016;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8031; SDS011 BME680 CCS8817
16017;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8032; SDS011 BME680 CCS8818
16018;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8033; SDS011 BME680 CCS8819
16019;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8034; SDS011 BME680 CCS8820
16020;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8035; SDS011 BME680 CCS8821
16021;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8036; SDS011 BME680 CCS8822
16022;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8037; SDS011 BME680 CCS8823
16023;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8038; SDS011 BME680 CCS8824
16024;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8039; SDS011 BME680 CCS8825
16025;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8040; SDS011 BME680 CCS8826
16026;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8041; SDS011 BME680 CCS8827
16027;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8042; SDS011 BME680 CCS8828
16028;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8043; SDS011 BME680 CCS8829
16029;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8044; SDS011 BME680 CCS8830
16030;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8045; SDS011 BME680 CCS8831
16031;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8046; SDS011 BME680 CCS8832
16032;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8047; SDS011 BME680 CCS8833
16033;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8048; SDS011 BME680 CCS8834
16034;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8049; SDS011 BME680 CCS8835
16035;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8050; SDS011 BME680 CCS8836
16036;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8051; SDS011 BME680 CCS8837
16037;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8052; SDS011 BME680 CCS8838
16038;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8053; SDS011 BME680 CCS8839
16039;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8054; SDS011 BME680 CCS8840
16040;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8055; SDS011 BME680 CCS8841
16041;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8056; SDS011 BME680 CCS8842
16042;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8057; SDS011 BME680 CCS8843
16043;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8058; SDS011 BME680 CCS8844
16044;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8059; SDS011 BME680 CCS8845
16045;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8060; SDS011 BME680 CCS8846
16046;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8061; SDS011 BME680 CCS8847
16047;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8062; SDS011 BME680 CCS8848
16048;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8063; SDS011 BME680 CCS8849
16049;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8064; SDS011 BME680 CCS8850
16050;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8065; SDS011 BME680 CCS8851
16051;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8066; SDS011 BME680 CCS8852
16052;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8067; SDS011 BME680 CCS8853
16053;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8068; SDS011 BME680 CCS8854
16054;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8069; SDS011 BME680 CCS8855
16055;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8070; SDS011 BME680 CCS8856
16056;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8071; SDS011 BME680 CCS8857
16057;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8072; SDS011 BME680 CCS8858
16058;0.0376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8073; SDS011 BME680 CCS8859
16059;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8074; SDS011 BME680 CCS8860
16060;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8075; SDS011 BME680 CCS8861
16061;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8076; SDS011 BME680 CCS8862
16062;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8077; SDS011 BME680 CCS8863
16063;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8078; SDS011 BME680 CCS8864
16064;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8079; SDS011 BME680 CCS8865
16065;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8080; SDS011 BME680 CCS8866
16066;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8081; SDS011 BME680 CCS8867
16067;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8082; SDS011 BME680 CCS8868
16068;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8083; SDS011 BME680 CCS8869
16069;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8084; SDS011 BME680 CCS8870
16070;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8085; SDS011 BME680 CCS8871
16071;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8086; SDS011 BME680 CCS8872
16072;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8087; SDS011 BME680 CCS8873
16073;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8088; SDS011 BME680 CCS8874
16074;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8089; SDS011 BME680 CCS8875
16075;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8090; SDS011 BME680 CCS8876
16076;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8091; SDS011 BME680 CCS8877
16077;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8092; SDS011 BME680 CCS8878
16078;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8093; SDS011 BME680 CCS8879
16079;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8094; SDS011 BME680 CCS8880
16080;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8095; SDS011 BME680 CCS8881
16081;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8096; SDS011 BME680 CCS8882
16082;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8097; SDS011 BME680 CCS8883
16083;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8098; SDS011 BME680 CCS8884
16084;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8099; SDS011 BME680 CCS8885
16085;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8100; SDS011 BME680 CCS8886
16086;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8101; SDS011 BME680 CCS8887
16087;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8102; SDS011 BME680 CCS8888
16088;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8103; SDS011 BME680 CCS8889
16089;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8104; SDS011 BME680 CCS8890
16090;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8105; SDS011 BME680 CCS8891
16091;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8106; SDS011 BME680 CCS8892
16092;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8107; SDS011 BME680 CCS8893
16093;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8108; SDS011 BME680 CCS8894
16094;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8109; SDS011 BME680 CCS8895
16095;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8110; SDS011 BME680 CCS8896
16096;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8111; SDS011 BME680 CCS8897
16097;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8112; SDS011 BME680 CCS8898
16098;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8113; SDS011 BME680 CCS8899
16099;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8114; SDS011 BME680 CCS8900
16100;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8115; SDS011 BME680 CCS8901
16101;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8116; SDS011 BME680 CCS8902
16102;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8117; SDS011 BME680 CCS8903
16103;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8118; SDS011 BME680 CCS8904
16104;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8119; SDS011 BME680 CCS8905
16105;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8120; SDS011 BME680 CCS8906
16106;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8121; SDS011 BME680 CCS8907
16107;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8122; SDS011 BME680 CCS8908
16108;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8123; SDS011 BME680 CCS8909
16109;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8124; SDS011 BME680 CCS8910
16110;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8125; SDS011 BME680 CCS8911
16111;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8126; SDS011 BME680 CCS8912
16112;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8127; SDS011 BME680 CCS8913
16113;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8128; SDS011 BME680 CCS8914
16114;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8129; SDS011 BME680 CCS8915
16115;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8130; SDS011 BME680 CCS8916
16116;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8131; SDS011 BME680 CCS8917
16117;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8132; SDS011 BME680 CCS8918
16118;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8133; SDS011 BME680 CCS8919
16119;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8134; SDS011 BME680 CCS8920
16120;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8135; SDS011 BME680 CCS8921
16121;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8136; SDS011 BME680 CCS8922
16122;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8137; SDS011 BME680 CCS8923
16123;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8138; SDS011 BME680 CCS8924
16124;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8139; SDS011 BME680 CCS8925
16125;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8140; SDS011 BME680 CCS8926
16126;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;486;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.8141; SDS011 BME680 CCS8927
